COLREG_Type,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo
Crossing,636091250,12/2/17 3:17:00,33.66753667,-119.9247917,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:17:20,33.66747500,-119.9252500,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:17:40,33.66741167,-119.9257083,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:18:04,33.66734833,-119.9261667,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:18:24,33.66728667,-119.9266250,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:18:44,33.66722333,-119.9270833,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:19:00,33.66716000,-119.9275417,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:19:20,33.66709833,-119.9280000,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:19:40,33.66703500,-119.9284583,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:20:04,33.66697167,-119.9289167,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:20:24,33.66691000,-119.9293750,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:20:44,33.66684667,-119.9298333,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:21:00,33.66678333,-119.9302917,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:21:20,33.66672167,-119.9307500,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:21:40,33.66665833,-119.9312083,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:22:04,33.66659500,-119.9316667,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:22:24,33.66653333,-119.9321250,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:22:44,33.66647000,-119.9325833,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:23:00,33.66640667,-119.9330417,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:23:20,33.66634500,-119.9335000,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:23:40,33.66628167,-119.9339583,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:24:04,33.66621833,-119.9344167,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:24:24,33.66615667,-119.9348750,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:24:44,33.66609333,-119.9353333,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:25:00,33.66603000,-119.9357917,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:25:20,33.66596833,-119.9362500,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:25:40,33.66590500,-119.9367083,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:26:04,33.66584167,-119.9371683,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:26:24,33.66578000,-119.9376267,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:26:44,33.66571667,-119.9380850,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:27:00,33.66565333,-119.9385433,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:27:20,33.66559167,-119.9390017,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:27:40,33.66552833,-119.9394600,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:28:04,33.66546500,-119.9399183,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:28:24,33.66540333,-119.9403767,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:28:44,33.66534000,-119.9408350,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:29:00,33.66527667,-119.9412933,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:29:20,33.66521500,-119.9417517,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:29:40,33.66515167,-119.9422100,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:30:04,33.66508833,-119.9426683,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:30:24,33.66502500,-119.9431267,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:30:44,33.66496333,-119.9435850,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:31:00,33.66490000,-119.9440433,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:31:20,33.66483667,-119.9445017,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:31:40,33.66477500,-119.9449600,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:32:04,33.66471167,-119.9454183,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:32:24,33.66464833,-119.9458767,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:32:44,33.66458667,-119.9463350,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:33:00,33.66452333,-119.9467933,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:33:20,33.66446000,-119.9472517,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:33:40,33.66439833,-119.9477100,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:34:04,33.66433500,-119.9481683,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:34:24,33.66427167,-119.9486267,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:34:44,33.66421000,-119.9490850,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:35:00,33.66414667,-119.9495433,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:35:20,33.66408333,-119.9500017,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:35:40,33.66402167,-119.9504600,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:36:04,33.66395833,-119.9509183,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:36:24,33.66389500,-119.9513767,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:36:44,33.66383333,-119.9518350,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:37:00,33.66377000,-119.9522933,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:37:20,33.66370667,-119.9527517,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:37:40,33.66364500,-119.9532100,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:38:04,33.66358167,-119.9536683,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:38:24,33.66351833,-119.9541267,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:38:44,33.66345667,-119.9545850,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:39:00,33.66339333,-119.9550433,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:39:20,33.66333000,-119.9555017,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:39:40,33.66326833,-119.9559600,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:40:04,33.66320500,-119.9564183,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:40:24,33.66314167,-119.9568767,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:40:44,33.66308000,-119.9573350,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:41:00,33.66301667,-119.9577950,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:41:20,33.66295333,-119.9582533,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:41:40,33.66289167,-119.9587117,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:42:04,33.66282833,-119.9591700,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:42:24,33.66276500,-119.9596283,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:42:44,33.66270333,-119.9600867,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:43:00,33.66264000,-119.9605450,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:43:20,33.66257667,-119.9610033,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:43:40,33.66251500,-119.9614617,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:44:04,33.66245167,-119.9619200,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:44:24,33.66238833,-119.9623783,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:44:44,33.66232667,-119.9628367,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:45:00,33.66226333,-119.9632950,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:45:20,33.66220000,-119.9637533,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:45:40,33.66213833,-119.9642117,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:46:04,33.66207500,-119.9646700,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:46:24,33.66201167,-119.9651283,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:46:44,33.66195000,-119.9655867,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:47:00,33.66188667,-119.9660450,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:47:20,33.66182333,-119.9665033,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:47:40,33.66176000,-119.9669617,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:48:04,33.66169833,-119.9674200,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:48:24,33.66163500,-119.9678783,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:48:44,33.66157167,-119.9683367,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:49:00,33.66151000,-119.9687950,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:49:20,33.66144667,-119.9692533,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:49:40,33.66138333,-119.9697117,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:50:04,33.66132167,-119.9701700,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:50:24,33.66125833,-119.9706283,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:50:44,33.66119500,-119.9710867,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:51:00,33.66113333,-119.9715450,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:51:20,33.66107000,-119.9720033,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:51:40,33.66100667,-119.9724617,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:52:04,33.66094500,-119.9729200,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:52:24,33.66088167,-119.9733783,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:52:44,33.66081833,-119.9738367,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:53:00,33.66075667,-119.9742950,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:53:20,33.66069333,-119.9747533,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:53:40,33.66063000,-119.9752117,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:54:04,33.66056833,-119.9756700,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:54:24,33.66050500,-119.9761283,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:54:44,33.66044167,-119.9765867,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:55:00,33.66038000,-119.9770450,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:55:20,33.66031667,-119.9775033,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:55:40,33.66025333,-119.9779617,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:56:04,33.66019167,-119.9784217,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:56:24,33.66012833,-119.9788800,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:56:44,33.66006500,-119.9793383,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:57:00,33.66000333,-119.9797967,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:57:20,33.65994000,-119.9802550,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:57:40,33.65987667,-119.9807133,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:58:04,33.65981500,-119.9811717,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:58:24,33.65975167,-119.9816300,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:58:44,33.65968833,-119.9820883,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:59:00,33.65962667,-119.9825467,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:59:20,33.65956333,-119.9830050,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 3:59:40,33.65950000,-119.9834633,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:00:04,33.65943833,-119.9839217,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:00:24,33.65937500,-119.9843800,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:00:44,33.65931167,-119.9848383,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:01:00,33.65925000,-119.9852967,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:01:20,33.65918667,-119.9857550,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:01:40,33.65912333,-119.9862133,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:02:04,33.65906167,-119.9866717,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:02:24,33.65899833,-119.9871300,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:02:44,33.65893500,-119.9875883,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:03:00,33.65887333,-119.9880467,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:03:20,33.65881000,-119.9885050,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:03:40,33.65874667,-119.9889633,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:04:04,33.65868500,-119.9894217,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:04:24,33.65862167,-119.9898800,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:04:44,33.65855833,-119.9903383,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:05:00,33.65849500,-119.9907967,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:05:20,33.65843333,-119.9912550,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:05:40,33.65837000,-119.9917133,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:06:04,33.65830667,-119.9921717,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:06:24,33.65824500,-119.9926300,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:06:44,33.65818167,-119.9930883,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:07:00,33.65811833,-119.9935467,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:07:20,33.65805667,-119.9940050,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:07:40,33.65799333,-119.9944633,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:08:04,33.65793000,-119.9949217,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:08:24,33.65786833,-119.9953800,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:08:44,33.65780500,-119.9958383,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:09:00,33.65774167,-119.9962967,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:09:20,33.65768000,-119.9967550,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:09:40,33.65761667,-119.9972133,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:10:04,33.65755333,-119.9976717,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:10:24,33.65749167,-119.9981300,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:10:44,33.65742833,-119.9985900,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:11:00,33.65736500,-119.9990483,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:11:20,33.65730333,-119.9995067,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:11:40,33.65724000,-119.9999650,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:12:04,33.65717667,-120.0004233,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:12:24,33.65711500,-120.0008817,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:12:44,33.65705167,-120.0013400,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:13:00,33.65698833,-120.0017983,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:13:20,33.65692667,-120.0022567,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
Crossing,636091250,12/2/17 4:13:40,33.65686333,-120.0027150,0,0,0, HELLESPONT PROTECTOR, IMO9351452, A8LD3,81,,228,34,8.1,81
